date,occupation,channel,place,gender,ageRange,experience,question_text,answer_text,answer_word_count,summary_text,summary_word_count,emotion,intent
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,네이버 다음 구글의 검색을 비교해 보시고 각각 검색 엔진들의 차이점과 장단점에 대해서 구체적으로 설명해 주세요,네이버 다음 구글과 같은 검색 사이트들을 제가 많이 사용을 하고 있습니다. 제가 사용하면서 느끼기에 이러한 검색 엔진들의 차이점과 장단점을 한 번 말씀드려 보겠습니다. 첫 번째로 네이버 같은 경우는 제가 많이 사용하는 검색 포탈인데 일단 우리나라 사람들이 굉장히 많이 사용을 하고 있고 검색어 관련하여서 많이 연간 데이터가 나오는 것 같습니다. 급 성장하고 있는 검색 키워드라든지 제가 찾는 검색어와 연관된 검색어라든지 관련한 트렌드들을 가장 손쉽게 보여줄 수 있는 검색 엔진이라고 생각되고 쇼핑이나 부동산 지식인 등 같이 조금 더 세분화하여서 제가 원하는 것을 네 검색을 할 수 있기 좀 좋은 것 같습니다. 그리고 다음과 같은 경우는 카카오로 좀 통합이 되면서 메일도 통합되고 약간 변경된 것 같은데 좀 더 검색어가 직관적으로 찾을 수 있는 것 같습니다. 또한 구글과 같은 경우는 아무래도 전 세계 사람들이 사용하는 사이트다 보니까 자료가 아주 방대하고 다른 나라들의 자로들까지 편하게 사 편하게 이제 사용할 수 있는 것이 큰 장점인 것 같습니다.,141,검색 엔진들의 차이점과 장단점을 말씀드려 보겠습니다. 네이버는 검색어 관련 데이터가 많이 나오는 것 같습니다. 다음은 카카오로 통합이 되고 메일도 통합된 것 같은데 검색어가 직관적으로 찾을 수 있습니다. 구글과 같은 경우는 전 세계 사람들이 사용하는 사이트라서 자료가 방대하고 다른 나라들의 자로들까지 편하게 사용할 수 있는 것이 장점입니다.,46,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,본인이나 전공과 관련해서 최근 부족함을 느끼고 따로 공부하고 있는 분야가 있다면 그것은 무엇인가요,네 저는 경영학을 전공하여서 지금 인사팀에서 근무를 하고 있습니다. 제가 전공을 하면서 학습하였던 뭐 인적 자원 관리 인사 개발 언론 노사 관리론 등등 다양하게 관련 전공을 학습을 하였는데 실무에서도 잘 활용을 하고 있고 사용하고 있지만 이것과 별개로 항상 공부하고 있는 분야는 바로 시시때때로 바뀌는 법 관련입니다. 노동법 같은 경우는 이제 개정이 아주 자주 되는 부분 이기 때문에 자주 자주 학습을 해야 된다고 생각하고 있어서 항상 바뀔 때마다 판례를 분석하기도 하고 바뀌는 법이나 뭐 최저 임금법이나 변화되는 부분은 바로바로 확인을 하고 제 업무에 활용을 할 수 있도록 하는 편입니다. 또한 뭐 퇴직금 관련 이슈라든지 뭐 통상 임금제 해석에 관한 부분이라든지 이런 것을 확인해서 제가 다니고 있는 회사에서 법적 리스크가 없도록 하기 위해서 항상 노럭하고 모니터링하고 관찰하고 있습니다.,116,저는 경영학을 전공했고 지금 인사팀에서 근무합니다. 전공을 하면서 학습한 것을 실무에서 잘 활용하고 있으며 법 관련해서 항상 공부하고 있는 분야는 시시때때로 바뀌는 노동법과 퇴직금 관련 이슈 등을 확인해서 회사에서 법적 리스크가 없도록 모니터링하고 관찰하고 있습니다.,35,,c_private
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,저희 회사가 해외 무대로 진출한다고 하면 어디로 진출하는 것이 좋다고 생각하시는지 궁금합니다 그 나라와 그 나라로 진출해야 하는 이유를 함께 이야기해 주시면 좋겠습니다,저희 회사가 만약 해외 무대로 진출을 하게 된다면 저는 중국으로 진출을 하였으면 좋겠다고 생각합니다. 저희 회사는 화장품을 판매하는 회사입니다. 특히 이제 케이팝의 열풍으로 인해서 한류 스타라든지 이런 것에 영향이 가장 크기 때문에 중국이나 아니면 아시아 쪽으로 진출을 하였으면 좋겠다고 생각을 해 왔습니다. 중국 사람들이 중국 여성들이 우리나라를 여행하였을 때 캐리어 안에 화장품을 가득 채워 간다고 합니다. 물론 이제 온라인을 통해서 그들이 직구를 통해서 화장품을 사 가기도 하겠지만 여행을 왔을 때마다 이렇게 화장품을 많이 사 가고 그리고 한국 화장품은 아주 성능이 좋고 우수하다 라는 그 이미지가 많이 있기 때문에 좀 더 브랜드에 대해서도 선호하고 있을 것이라고 생각하고 좋은 이미지를 가지고 있는 곳인 중국으로 진출을 하여서 공격적으로 화장품 판매를 해보는 것도 좋다고 생각합니다. 그렇기 때문에 저는 진출을 한다면 중국을 비롯한 아시아권으로 진출을 하였으면 좋겠습니다.,122,"우리 회사는 화장품 판매 회사인데, 케이팝의 열풍으로 인해 한류 스타의 영향이 가장 크기 때문에 중국이나 아시아 쪽으로 진출을 했으면 좋겠습니다. 또한 좋은 이미지를 가지고 있는 중국에 진출해서 공격적으로 화장품 판매를 해보는 것도 좋다고 생각합니다.",34,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,지원자님께섬 직장을 선택할 때 가장 중요하게 생각하는 세 가지가 있으시다면 그 세 가지에 대해서 각각 무엇인지 구체적으로 말씀해 주시기 바랍니다,제가 직장을 선택할 때 가장 중요하게 생각하는 세 가지는 바로 성과 보상적인 부분이 미 성과 보상적인 부분 즉 연봉이나 복리 후생이고 그리고 두 번째로 회사의 성장성이고 마지막으로 저의 성장 가능성입니다. 제가 이렇게 중요한 세 가지를 선정한 이유는 일단은 회사를 다니게 되는 목적은 경제적인 수입 창출이기 때문에 그러한 보상적인 부분이 맞게 보 맞게 잘 맞아 떨어져야 되기 때문에 일단은 제가 일을 한 만큼에 대한 보상이 잘 해 줄 수 있는 회사를 찾기 때문입니다. 그리고 두 번째로 생각하는 것은 회사의 성장성입니다. 회사가 성장할수록 저 또한 성장할 수 있는 기회가 많아진다고 생각되기 때문입니다. 그리고 오래 다닐 수 있는 회사를 찾는다면 그 회사의 성장 가능성 또한 확인하는 것이 중요하다고 생각되기 때문입니다. 그리고 회사의 성장성도 좋지만 저 또한 그 회사를 다니면서 성장할 수 있는 계기가 있는지 교육을 잘 받을 수 있고 여러 가지를 배우고 한 단계 더 나아갈 수 있는지가 중요하기 때문에 이렇게 고르게 되었습니다.,140,"제가 직장을 선택할 때 가장 중요하게 생각하는 세 가지는 연봉이나 복리 후생, 그리고 회사의 성장성, 그리고 저의 성장 가능성입니다. 회사를 다니면서 성장할 수 있는 계기가 있는지 교육을 잘 받을 수 있고 여러 가지를 배우고 한 단계 더 나아갈 수 있는지가 중요하기 때문에 이렇게 고르게 되었습니다.",45,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,개인적으로 공부를 어떻게 하시는지 궁금합니다 강의나 책을 활용한 공부를 말씀해 주시는 것도 좋아요,네 저는 직장을 다니고 있기 때문에 공부하는 시간이 조금 일정하지 않은 편입니다. 그래서 저는 개인적으로 공부를 할 때 여러 사람들과 함께 하기보다는 혼자서 스스로 독학을 하는 스타일입니다. 그래도 일단 저는 학습량을 미리 결정을 하고 공부를 하기 때문에 공부에 앞서 계획을 세우고 시작을 하는 편입니다. 계획을 세울 때 이 공부를 언제까지 해야겠다는 목표 일이 있고 그리고 거기에 맞춰서 언제까지는 이만큼 진도를 나가야겠다 라는 할당량을 달 단위 주 단위 일 단위로 해 세분화해서 세분 하게 세분화하여서 그 계획에 맞게 진도를 나가는 편입니다. 계획 없이 공부를 하다 보니 점점 미루게 되고 진도가 나가지 않았기 때문에 이러한 방식으로 공부를 하게 되었는데 좀 제가 목표를 달성하는데 아주 효과적이었기 때문에 계획을 세워서 공부를 하고 있고 온라인 강의나 커뮤니티를 통해서 최신 기출 자료를 받는다든지 동향을 살피면서 독학을 통해서 계획적으로 학습을 하고 있습니다.,125,"저는 개인적인 공부 시간이 일정하지 않은 편이지만, 미리 학습량을 정하고 공부를 하기 때문에 공부에 앞서 계획을 세우고 시작을 하는 편입니다. 온라인 강의나 커뮤니티를 통해서 최신 기출 자료를 받고 동향을 살피면서 독학을 통해서 계획적으로 학습을 하고 있습니다.",36,,m_sche
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,일을 하면서 가장 어려울 것으로 예상되는 것이 있다면 그것은 무엇인가요 그리고 그것은 어떤 방법으로 대처할 생각이신가요,일을 하면서 가장 어러울 것으로 예상되는 것은 저는 인간 관계에서 오는 문제점이라고 생각됩니다. 그 외에 나머지 부분들은 제가 업무를 하면서 컨트롤을 할 수 있을 것으로 생각이 됩니다. 다 업무를 하다 보면 협업을 할 수 있는 기회도 많이 있을 거고 사람들과 이야기를 하고 자료를 주고받는 일도 많을 것이라고 판단됩니다. 이러할 이러할 때 제 인간관계로 인해서 갈등이 발생하게 되는 경우는 제가 좀 어러울 것이라고 생각이 되는데 이러한 어러움을 해결하기 위해서 저는 좀 더 상대방을 존중하는 태도로 매사에 임하고 있고 감정을 최대한 배제하고 업무에 일하 임하기 위해서 노력을 하고 상대방의 입장에서 한 번 생각해 보는 태도를 가지러고 노력 하고 있습니다. 이렇게 행동을 한다면 만약에 인간관계 있어서 갈등이 생기더라도 충분히 대화를 하고 풀어나갈 수 있을 것이라고 생각합니다.,113,"업무 수행 시 인간 관계로 인한 갈등이 발생할 경우, 상대방을 존중하고 감정을 최대한 배제하는 태도로 업무에 임하고 있습니다. 이런 행동을 한다면 인간관계로 인한 갈등이 생겨도 충분히 대화를 하고 풀어나갈 수 있을 것이라고 생각합니다.",33,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,과거 프로젝트를 수행하셨던 경험이 있는지 궁금합니다 만약 있다면 프로젝트 내에서 어떤 역할을 맡으셨는지 말씀해 주세요,네 저는 과거 프로젝트를 수행하였던 경험이 있는데 회사의 재고 자산 실사를 하는 연간 프로젝트를 하는 것을 담당하게 되었습니다.재고 자산 실사라고 해서 일 년에 한 번 회사에 있는 모든 자산들을 확인하고 그 상태에 대해서 분석하는 하고 필요 없는 자산이라든지 손상된 자산 이런 것들을 정리하는 레포트를 만들어서 보고하는 것이었었는데 이 프로젝트를 할 때 각 팀별로 인원을 산출해서 프로젝트 팀을 만들었고 저는 그 프로젝트 팀에서 팀장 역할을 맡아서 진행하게 되었습니다. 일단 팀이 선정이 되고 회의를 통해서 업무 스케줄을 같이 팀원들의 스케줄에 맞추어서 그 업무 스케줄을 세웠고 각 팀원들의 할당량을 분배를 하였었고 시간에 맞추어서 일이 마무리 될 수 있도록 체크하는 작업도 하였습니다. 그리고 모든 실사가 끝났을 때 그 끝난 자료를 바탕으로 취합을 하고 보고서를 작성하는 일은 제가 하였었고 팀원들과 함께 그 자료를 공유하고 피드백을 받기도 하였습니다.,122,"회사의 재고 자산 실사를 하는 연간 프로젝트를 담당하였습니다. 모든 자산들을 확인하고 그 상태에 대해서 분석하는 레포트를 만들어서 보고하는 것이었는데, 팀별로 인원을 산출해서 팀원들의 스케줄에 맞춰 업무 스케쥴을 세웠고 할당량을 분배하고 일이 마무리 될 수 있도록 체크 작업도 하였습니다.",38,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,커뮤니케이션을 잘 할 수 있는 본인만의 스킬이 있다면 그것을 한 번 이 자리에서 보여주실 수 있으실까요,커뮤니케이션을 잘 할 수 있는 저 만이 스킬은 바로 경청과 상대방을 존중하는 태도입니다. 커뮤니케이션을 잘 할 수 있기 위해서는 대화가 쌍방향 간에 잘 오고 가고 이해가 되어야 된다고 생각합니다. 무조건적으로 자기 할 말만 하고 자기 주장만 하고 다른 사람들의 대화를 듣지 않기보다는 타인의 타인의 생각과 말 타인의 생각을 잘 듣고 경청을 하는 것이 중요하다고 생각하고 타인의 생각을 듣고 거기에 대해서 제가 공유 할 수 있는 점은 공유 공감하는 할 수 있는 점은 공감을 하고 제 의견을 말할 수 있는 점은 제 의견을 말하는 것이 중요하다고 생각합니다. 그리고 서로의 공감되는 부분은 공감을 통해서 조금 더 커뮤니케이션을 원활하게 할 수 있다고 생각되고 타인을 존중하는 태도를 항상 가지고 있다면은 그 커뮤니케이션을 함에 있어 함에 있어서 좀 더 부정적으로 다가오는 일은 없을 것이라고 생각합니다.,120,커뮤니케이션을 잘 하기 위해서는 쌍방향 간에 대화가 잘 오고 가고 이해가 되어야 한다고 생각합니다. 서로의 공감되는 부분은 공감을 통해서 조금 더 커뮤니케이션을 원활하게 할 수 있다고 생각되고 타인을 존중하는 태도를 항상 가지고 있다면 좀 더 부정적으로 다가오는 일은 없을 것이라고 생각합니다.,41,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,일을 하다 보면 다른 지역에서 업무를 수행하게 되실 수도 있는데요 지원자님은 타 지역 근무도 문제 없이 수행하실 수 있나요,네 업무를 하다 보면은 다른 지역에서 업무를 수행하게 될 수도 있는데 저는 타 지역 근무도 문제가 없이 가능합니다. 저는 한 지역에서 있는 것보다 여행도 좋아하는 편이고 다른 지역을 두루두루 다니는 것을 좋아하고 또 이렇게 돌아다니는 것이 이제 적성에도 잘 맞음을 알고 있습니다. 그렇기 때문에 타 지역에 근무할 기회가 생긴다면 저는 그 지역에 언제든지 가서 일을 할 수 있 있고 그리고 그렇게 일을 하는 것이 저한테는 어려운 점이 아니기 때문에 저는 잘 할 수 있을 것이라고 생각됩니다. 만약 그러한 일이 발생한다면 그 타 지역 근무 가는 그 지역에 관해서 좀 더 찾아보고 검색해.보고 어떻게 그 지역에서 잘 일을 할 수 있을지 찾아보고 준비하여서 타 지역 근무를 원활히 수행할 수 있도록 하겠습니다.,110,"업무와 적성을 고려하여 타 지역에 근무할 기회가 있다면 언제든지 가서 일을 할 수 있으며, 그렇게 일을 하는 것이 저한테 어려운 점이 아니기 때문에 저는 잘 할 수 있을 것이라 생각됩니다. 만약 그 일이 생긴다면 타 지역에 관해 더 찾아보고 준비하여 타 지역 근무를 잘 수행할 수 있도록 하겠습니다.",48,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,지원자님께서 직무 수행시에 모르는 과제가 등장했다면 지원자님은 어떻게 해결하실 생각이십니까 지원자님의 해결법과 이유를 구체적으로 제시해 주시기 바랍니다,직무 수행시 모르는 과제가 등장하였다면은 저는 일단 그 과제와 관련해서 관련 자료를 찾아보는데 우선적으로 시간을 소요할 예정입니다. 직무 수행을 하다 보면 제가 모르는 과제도 당연히 등장을 할 수 등장하게 될 수 있는데 일단은 회사에서 업무는 새로운 일도 많지만 반복적으로 일어나는 일도 있게 마련입니다. 그래서 그 관련한 과제에 대해서 조사를 좀 해 보고 이전에는 뭐 어떻게 처리를 하였었는지 그리고 관련해서 이런 일이 있었던 적은 있는지 등등을 좀 조사해서 제가 그 업무를 처리하는 방향을 잡을 것 같습니다. 만약에 그렇게 관련해서도 자료가 없다면 저는 팀장님께 한 번 그 과제에 대해서 문의를 하여서 제가 좀 업무를 할 때 나아 가야 할 방향을 잡는데 조언을 구하고자 합니다. 만약 제가 모르는 과제인데 거기에 대해서 잘 인지도 하지도 못한 채 제 마음대로 업무를 하다 보면은 그 업무가 완전히 방향성을 잃고 잘못된 방향으로 처리가 될 수 있기 때문에 이러한 점을 미연에 방지하고자 상사를 통해서 한 번 더 제가 맞게 가고 있는 건지에 대한 방향성을 체크하는 것을 체크하는 작업을 해 볼 예정입니다.,153,"직무 수행 중 모르는 과제가 등장했다면 우선 관련 자료를 찾아보겠습니다. 직무 수행을 하다 보면 새로운 일도 많지만 반복적인 일도 있기 마련인데, 그 과제에 대해 조사를 좀 해 보고 업무를 처리하는 방향을 잡을 것 같습니다. 자료가 없다면 팀장님께 조언을 구하려 합니다. 업무가 잘못된 방향으로 처리될 수 있기 때문에 방향성을 체크하는 작업을 해 볼 예정입니다.",53,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,여러 사람들과 함께 일을 하다 보면 구성원들 간의 갈등이 생길 수도 있는데 그럴 때는 보통 어떻게 해결하시나요,네 여러 사람들과 함께 일을 하다 보면 구성원들과 갈등이 생길 일이 발생할 수도 있습니다. 저는 이럴 때 갈등을 해결하기 위해서 노력을 할 것인데 일단은 그 갈등의 원인을 파악하는 것이 중요하다고 생각합니다. 그 갈등의 원인을 파악하기 위해 그 구성원들을 모아서 회의를 한다던지 이야기를 한다던지 하는 방식으로 그 갈등의 원인을 일단은 파악을 하고 그 원인이 파악이 되었으면은 이 해결책을 찾기 위해서 노력할 예정입니다. 그 해결책을 찾는 방법으로서 그 원인을 없애거나 아니면은 각 그 갈등 구성원들의 의견을 좀 취합을 하고 서로가 원하는 것을 타협을 한다던지 하는 과정을 통해서 중재를 하게 하여서 그 갈등을 해소할 수 있도록 노력할 예정입니다. 즉 저는 갈등이 발생하였을 때 대화나 대화를 통해서 갈등의 원인을 찾고 그 원인을 해결하기 위해서 소통을 소통을 하고 타협을 하여서 갈등을 해결할 예정입니다.,118,여러 사람들과 함께 일하다 보면 구성원들과 갈등이 생길 수 있습니다. 그 갈등의 원인을 파악 하고 해결책을 찾기 위해서 노력할 예정입니다. 그 해결책을 찾는 방법으로서 그 원인을 없애거나 또는 각 갈등 구성원들의 의견을 취합하고 중재를 하여서 그 갈등을 해소할 수 있도록 노력할 것입니다.,42,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,면접자님께서는 협업을 할 때 사교성이 좋은 편이신가요 또 사교성을 키우기 위해서는 어떤 노력을 해 보셨나요,저는 협업을 할 때 사교성이 아주 좋은 편입니다. 제가 사교성이 좋은 이유는 대학 시절부터 여러 가지 활동을 하면서 아주 많은 사람들을 만나 오면서 사교성을 키웠기 때문입니다. 저는 여러 가지 아르바이트를 하면서 나이가 적은 사람 많은 사람 등 다양하게 만나 왔었고 이러한 사람들에게 물건을 판매하기도 하였으며 주문을 받기도 하였으며 대화를 많이 하였습니다. 이러한 과정에서 처음 보는 사람들과도 스스럼 없이 대화를 이어갈 수 있도록 사교성을 많이 키우게 되었고 또한 여러 가지 봉사 활동을 하면서 단 기간에 여러 사람들을 만나서 공동의 목표 달성을 위해서 하는 행위를 통해서 그 사람들과의 긴밀함을 유지하고 사교성을 키울 수 있었던 것 같습니다. 저의 다양한 경험을 통해서 사교성이 많이 좋아졌고 이러한 저의 사교성은 협업을 할 때 긍정적으로 아주 좋게 조 좋은 점으로 다가왔습니다. 좋은 점으로 활용할 수 있었습니다.,119,저는 대학 시절부터 여러 가지 활동을 하면서 아주 많은 사람들을 만나 오면서 사교성을 키웠기 때문에 협업을 할 때 사교성이 아주 좋은 편입니다. 여러 가지 아르바이트를 하면서 많이 만나 온 덕분에 처음 보는 사람과도 스스럼 없이 대화를 이어나갈 수 있도록 많이 키우게 되었습니다.,42,,c_person
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,해외에 파견 근무를 나가게 된다면 어느 나라에서 일을 하고 싶으세요 또 그렇게 생각하시는 이유에 대해서도 함께 말씀해 주시기 바랍니다,제가 해외에 파견 근무를 나가게 된다면 저는 유럽으로 가고 싶구 그리고 유럽 중에서도 이탈리아로 파견을 가서 근무를 하고 싶습니다. 그 이유는 제가 지금 근무하고 있는 회사는 패션 업계에 종사하고 있습니다. 패션의 중심지라고도 할 수 있는 밀라노가 있는 곳 그리고 가죽이 아주 많이 발달된 피렌체가 있는 곳 등등 유럽에서 좀 더 패션에 관해서 저희 회사의 사업과도 관련된 본 고장에 가서 일을 하고 싶은 마음이 크기 때문에 유럽 중에서도 이탈리아로 파견을 가서 근무를 하고 싶습니다. 또한 제가 이탈리아 언어도 많이 학습을 했었고 여행을 가 본 경험이 있기 때문에 이탈리아에 대해서 그 나라의 이해도도 있는 편이기 때문에 제가 잘 적응도 할 수 있을 것이라고 생각합니다. 이러한 이유에서 저는 이탈리아로 해외 파견 근무를 가고 싶습니다.,111,해외 파견 근무를 가게 된다면 유럽으로 가고 싶고 유럽 중에서도 이탈리아로 파견을 가서 근무를 하고 싶습니다. 그 이유는 제가 지금 근무하고 있는 회사는 패션 업계에 종사하고 있기 때문입니다. 또한 이탈리아에 대해서 잘 적응할 수 있을 것이라고 생각합니다.,37,p-interest,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,커뮤니케이션을 잘 할 수 있는 본인만의 스킬 같은 것이 있다면 이 자리에서 직접 한 번 보여주실 수 있으실까요,커뮤니케이션을 잘 할 수 있는 저만의 스킬은 바로 경청과 공감 그리고 상대방을 존중하는 태도입니다. 매사에 커뮤니케이션을 할 때 상대방을 존중하는 마음을 가지고 항상 임하고 있습니다. 그리고 상대방의 이야기를 잘 듣고 그 이야기를 들었을 때 제가 공감하는 부분이나 호응하는 부분을 같이 이야기해 주면 상대방도 굉장히 호응적으로 대화에 임하게 되고 좀 더 적극적으로 대화를 이끌어 내는데 좀 효율적인 것 같습니다. 예를 들어서 상대방이 어제 어떤 음식점을 갔다고 한다면 저는 어 거기에 음식점 뭐가 맛있는데 이런 식으로 얘기를 하면 또 상대방은 어 나는 뭐뭐를 먹었어 이러면 어 그거 너무 비싸지 않아 하면서 이런 식으로 제가 아는 부분을 같이 얘기해 주고 그 사람이 어 이거 맛있었어 하면 어 저도 그거 나도 그거 너무 맛있었어 내가 제일 좋아하는 매뉴야 이런 식으로 이야기를 통해서 호응을 하고 공감을 한다면 좀 더 이야기가 더 깊이 있고 좀 긍정적인 방향으로 흘러가게 되는 것 같습니다.,135,매사에 커뮤니케이션을 할 때 상대방을 존중하는 마음을 가지고 임하고 있습니다. 그리고 상대방의 이야기를 잘 듣고 공감하는 부분이나 호응하는 부분을 같이 이야기해 주면 상대방도 호응적으로 대화에 임하게 되고 적극적으로 대화를 이끌어 내는데 좀 효율적일 것 같습니다.,35,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,만약 본인이 지금 지원한 이 직무가 아닌 다른 부서에 배치되게 된다면 어떻게 하실 생각이십니까 그래도 괜찮으신가요,네 제가 지원하신 직무가 아니라 다른 부서에 배치가 된다 하더라도 저는 일단은 새로 배치된 부서에서 업무를 계속 수행할 예정입니다. 물론 제가 지원하신 직무 관련 분야에서 업무를 하는 것이 제일 좋겠지만 다른 부서에 배치가 된다 하더라도 저는 새로운 경험을 할 수 있는 기회라고 생각하고 도전한다고 생각을 하기 때문에 일단 그 업무를 해 볼 예정입니다. 한 분야에 대해서 그 분야를 전문적으로 하는 스페셜리스트보다는 좀 더 다양한 분야를 경험해 보고 싶고 두루두루 잘하고 싶은 마음이 크기 때문에 일단은 제가 지원한 직무가 아닌 다른 부서에 배치되어도 그 업무를 열심히 해서 인정을 받고 싶고 기회가 된다면 또 제가 원래 지원했던 직무로 돌아가서 한 번 더 그 업무도 경험을 해 보고 어느 업무가 저에게 맞는지 한 번 판단해 볼 수 있는 기회가 되었으면 좋겠습니다.,118,다른 부서에 배치 되더라도 저는 새로 배치된 부서에서 업무를 계속 수행할 예정입니다. 그 분야를 전문적으로 하는 스페셜리스트보다는 좀 더 다양한 분야를 경험해 보고 싶고 두루두루 잘하고 싶은 마음이 크기 때문에 그 업무를 열심히 해서 인정을 받고 싶습니다.,37,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,일을 하게 되면 자료를 문서화하게 될 일이 많습니다 그럴 때 문서화 작업은 왜 필요하다고 생각하시는지 말씀해 주세요,네 일을 하게 되면 자로를 문서화 할 일이 많이 있는데 저는 문서화 작업은 꼭 필요한 업무라고 생각을 합니다. 그 이유는 업무를 하다 보면은 업무를 함에 있어서 규칙이 좀 있어야 되는 것 같습니다. 일관성이 있어야 된다는 말인데 이럴 때는 이렇게 처리하고 저럴 때는 저렇게 처리하고 이렇게 변화 있게 처리하기보다는 좀 더 일관적으로 규칙성 있게 업무 처리를 하기 위해서는 문서화 작업이 필요하고 이러한 문서화 작업을 통해서 좀 더 일관된 내용을 확인할 수 있기 때문에 그리고 과거의 기록 또한 찾아볼 수 있고 이러한 기록으로 인해서 업무의 효율을 높일 수 있다고 생각합니다. 그렇기 때문에 저는 이러한 문서화 작업은 꼭 해야 하는 일이라고 생각합니다. 그리고 업무를 하였을 때 좀 더 책임의 소재를 명확히 하기 위해서도 문서화 작업은 필요하고 과거의 자료를 효율적으로 활용하기 위해서도 필요하고 참고하기 위해서도 필요하기 때문에 여러 가지 이유에서 문서화 작업은 필수라고 생각합니다.,130,"업무 처리에 있어 자료를 문서화 하는 일은 꼭 필요합니다. 업무의 규칙이 일관성 있게 처리되기 위해서는 문서화 작업이 필요하고, 이를 통해 일관된 내용을 확인할 수 있고, 과거의 기록 또한 찾을 수 있어 업무의 효율을 높일 수 있기 때문입니다. 또한 책임의 소재를 명확히 하기 위해서도 문서화 작업은 필요합니다.",46,,
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,면접자님께서는 협업을 할 때 사교성이 좋은 편이신가요 그리고 사교성을 키우기 위해서는 어떤 노력을 해 보셨나요,협업을 할 때 저는 사교성이 좋은 편입니다. 제가 사교성이 좋아지게 된 계기는 학창 시절 여러 가지 활동을 하면서부터 사교성이 많이 좋아진 게 된 것 같습니다. 처음에는 여러 가지 경험을 하고 싶고 돈을 벌기 위해서 아르바이트를 하게 되었는데 이런 활동을 하면서 아주 다양하고 다양한 연령대의 사람들을 만나게 되면서 이야기도 해보고 처음 보는 사람들과도 스스럼없이 대화할 수 있을 정도로 사교성이 높아지게 된 것 같습니다. 그리고 봉사 활동도 많이 하게 되었는데 이런 봉사 활동을 통해서 단기간에 공공의 목표를 위해서 같이 노력하면서 그 사람들과 좀 더 친밀감이 생기고 대화도 하면서 사회성이 좋아지게 됐습니다. 대학 시설 동안 해았던 다양한 활동인 아르바이트와 봉사활동을 통해서 저는 사교성을 많이 키웠으며 이렇게 길러진 사교성은 협엽을 할 때에도 긍정적이고 효과적으로 제가 잘 활용하고 있습니다.,114,"학창 시절 아르바이트를 하며 다양한 연령대의 사람들과 대화할 수 있을 정도로 사교성이 높아지게 되었고, 봉사 활동을 통해서 공공의 목표를 위해서 같이 노력하면서 그 사람들과 친밀감이 생기고 대화도 하면서 사회성이 좋아지게 됐습니다. 이렇게 길러진 사교성은 협엽을 할 때에도 잘 활용하고 있습니다.",40,,c_person
20230116,BM,MOCK,ONLINE,FEMALE,35-44,EXPERIENCED,이 직무에 지원하신 이유가 무엇인가요 또한 왜 본인이 해당 직무에 적합한 인재라고 생각하셨는지 함께 말씀 부탁드립니다,네 저는 인사팀으로 지원을 하게 되었습니다. 저는 경영학도로서 대학 시절 여러 가지 경영 관련하여서 전공을 하였었고 그 중에서도 인적 자원관리론 노사개발론 조직개발론 등 인사 관련하여서 전문 지식을 많이 쌓아 왔었고 이러한 분야의 학점도 굉장히 우수한 편입니다. 그렇기 때문에 저는 회사에서 배운 내용을 실무에서 어떻게 적용하는지도 아주 흥미롭게 생각하고 있었고 그리고 사람을 대하는 그러한 업무를 하는 것인 만큼 제가 가진 커뮤니케이션 능력이나 사교성들이 이 업무를 수행함에 있어서 굉장히 플러스 요인으로 작용할 것이라고 생각합니다. 제가 가진 전문 지식과 제가 가진 사교성과 그리고 커뮤니케이션 스킬 등의 저희 핵심 역량은 인사 업무를 효율적으로 수행하기에 있어서 매우 적합하고 변화하는 업무라도 제가 열심히 관련 관련 공부도 꾸준히 하여서 열심히 할 수 있기 때문에 저는 인사 업무에 지원을 하게 되었습니다.,113,저는 경영학도로서 인사 관련 전문 지식을 많이 쌓아 왔기 때문에 회사에서 배운 내용을 실무에서 어떻게 적용하는지 흥미롭게 생각하고 있었고 제가 가진 커뮤니케이션 능력이나 사교성들이 인사 업무를 수행함에 있어서 플러스 요인으로 작용할 것이라고 생각합니다. 그래서 인사 업무에 지원을 하게 되었습니다.,39,,c_private
